date,machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index,final_reason
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,60.98,4.752287342,6.618464503,6.3,44.3,34,1.162,27.382,23432,266,24.90100146,2.5,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-38,28.544,12.83171568,0.838144293,18.18070102,Low_HydraulicPressure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.82,4.782911348,6.830399798,20,53.2,38.8,0.506,35.54,19285,413,24.75509463,2.73,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.2,36.046,12.08887136,0.68980935,18.14756624,Low_HydraulicPressure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.43,6.108823306,6.748728369,14.2,57.6,36.5,1.321,28.08,27957,320,24.90359937,2.53,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,1,-43.4,29.401,12.51141115,1,18.19151956,Low_HydraulicPressure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,75.36,4.779083195,6.370771586,8.4,56.4,30.9,1.297,36.982,19272,374,24.77179328,2.84,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-48,38.279,15.76871482,0.68934435,18.1922553,Low_HydraulicPressure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,54.12,4.748108669,6.359643714,11.5,52.7,39.6,1.206,24.753,24999,376,24.90879683,2.61,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-41.2,25.959,11.3982227,0.894194656,18.21915778,Low_HydraulicPressure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,155,4.761237565,5.821846282,26.3,48,31.9,1.076,9.478,25528,325,24.85433153,3.67,Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-21.7,10.554,32.55456126,0.913116572,18.49903207,High_CuttingForce
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,130.9995183,5.408341594,6.180103587,24.1,45.3,36.3,1.137,18.629,17726,368,30.51400825,1.99,No_Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.2,19.766,24.22175375,0.634045141,21.95680578,Normal_Operation
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,121.064954,5.400100015,6.629864092,24,47.2,38.8,1.691,32.919,21625,421,22.07639306,2.01,No_Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.2,34.61,22.4190207,0.773509318,16.05647514,Low_Torque
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,130.6120934,3.106960002,6.934038051,23.7,51.6,38,1.107,20.344,21502,346,22.20267882,1.91,No_Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.9,21.451,42.03855,0.769109704,16.11487517,Low_Torque
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,120.014911,3.888834693,6.880153323,24,51.4,39.6,1.45,28.123,21607,312,22.0947841,3.08,No_Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4,29.573,30.8614072,0.772865472,16.39034887,High_CuttingForce
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,165.9249617,3.053148837,6.245203836,24,50.4,35.2,1.471,18.211,21612,351,22.0896724,3.03,No_Machine_Failure,2/23/2022,2022,2,23,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.4,19.682,54.34552017,0.773044318,16.37177068,High_CuttingForce
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,120.4448252,3.126011472,7.012717359,22.7,54.2,34.3,0.469,29.062,21115,409,22.60961402,2.91,No_Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.5,29.531,38.52987306,0.755267017,16.69972981,Low_Torque
23-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,114.5721239,3.895031347,6.166701375,22.7,48.3,41.4,1.306,12.712,21110,280,22.61496921,2.87,No_Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.6,14.018,29.4149427,0.755088171,16.69147845,Low_Torque
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,74.15,6.863944117,7.523592206,30.3,49.3,36.1,1.011,23.536,21951,353,24.84527713,2.76,Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-19,24.547,10.80282688,0.785170083,18.21969399,High_CoolantTemp_with_Low_HydraulicPressure
23-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,139.5804214,5.253161878,6.726443325,22.7,47.95,43,0.802,26.358,21127,345,22.5967719,2.86,No_Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.25,27.16,26.57074437,0.755696248,16.67574033,Low_Torque
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,93.05,4.86086247,6.812533388,27,47.3,33,0.864,19.19,21951,305,24.66811347,2.83,Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.3,20.054,19.14269342,0.785170083,18.11667943,Normal_Operation
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.8568709,3.053451378,6.586879537,22.7,52.2,34.6,0.37,39.223,21119,355,22.60533169,2.87,No_Machine_Failure,1/23/2022,2022,1,23,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.5,39.593,38.92541789,0.755410094,16.68473218,Low_Torque
22-12-2021,Makino-L2-Unit1-2015,Shopfloor-L2,121.758972,5.144646312,6.164942121,6.8,49.5,35.4,1.09,22.389,20694,317,23.06958539,2.77,No_Machine_Failure,12/22/2021,2021,12,22,Wednesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.7,23.479,23.66712202,0.740208177,16.97970977,Normal_Operation
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.71,6.893181921,7.559884971,24.4,50.2,29.2,1.04,23.637,20801,297,25.72624885,2.63,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-25.8,24.677,9.822749606,0.744035483,18.7973742,Low_HydraulicPressure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.82,5.358623507,6.112026054,28.7,52,40.4,0.606,26.644,27957,411,24.78465372,2.62,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-23.3,27.25,11.53654477,1,18.1352576,High_CoolantTemp_with_Low_HydraulicPressure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.81,6.960635908,6.258285497,29.8,44.6,38.9,1.125,16.038,17919,409,25.73595687,2.4,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-14.8,17.163,11.60957146,0.6409486,18.73516981,High_CoolantTemp_with_Low_HydraulicPressure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.79,4.84252053,6.424962787,30.3,51.4,32.8,0.995,15.15,25528,408,25.74706073,2.76,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-21.1,16.145,19.16150885,0.913116572,18.85094251,High_CoolantTemperature
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.21,6.839413159,6.16249832,29.8,50.1,31.3,0.843,19.64,20504,291,25.71377787,2.68,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.3,20.483,12.89730536,0.733412026,18.80364451,High_CoolantTemp_with_Low_HydraulicPressure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,50.7,5.918357337,6.36454091,25.6,48.3,29.8,1.19,23.999,23432,349,25.71239296,2.55,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.7,25.189,8.566566213,0.838144293,18.76367507,Low_HydraulicPressure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.8,6.560332199,6.228774573,26.4,46.6,41.1,0.611,17.041,26526,451,25.71100819,3.67,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.2,17.652,12.31644946,0.94881425,19.09870573,High_CuttingForce_with_Low_HydraulicPressure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,65.83,5.567856573,6.539444753,27,47.7,31.4,1.228,24.805,27613,309,25.7082391,2.73,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.7,26.033,11.82322122,0.987695389,18.81476737,Low_HydraulicPressure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,77.27,4.566853902,6.920464432,28.7,42.5,37,0.775,26.125,26605,365,25.74706073,2.55,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.8,26.9,16.91974424,0.951640019,18.78794251,High_CoolantTemp_with_Low_HydraulicPressure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,118.4386486,5.103550935,6.170427829,21.3,48.4,36.9,0.725,37.938,20501,258,23.2867665,1.85,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.1,38.663,23.20710621,0.733304718,16.85573655,Normal_Operation
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,139.6956307,5.106081562,6.652249872,10.6,43.4,32.4,0.886,25.341,20536,312,23.2470783,2.02,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.8,26.227,27.35867592,0.734556641,16.87895481,Normal_Operation
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,99.15,4.597106218,6.36288627,18.4,44.4,39.5,0.985,23.162,17919,360,25.73040854,3.61,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-26,24.147,21.56791584,0.6409486,19.09428598,High_CuttingForce
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,122.9205964,5.103807043,6.191351174,12.2,48.9,34.1,0.702,26.216,20505,322,23.28222385,2.11,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.7,26.918,24.08409945,0.733447795,16.9305567,Normal_Operation
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.01,4.595799295,5.935263579,4.9,44.8,33.8,0.891,24.877,18553,407,25.7317954,3.61,Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-39.9,25.768,15.45106639,0.663626283,19.09525678,High_CuttingForce_with_Low_HydraulicPressure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.0098997,5.107853292,6.347107224,21.3,47.5,37.4,1.302,21.566,20548,318,23.23350204,1.99,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.2,22.868,27.80226674,0.734985871,16.86045143,Normal_Operation
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,132.4065888,3.895031347,7.02243057,21.3,46.4,37.2,0.531,32.608,20546,409,23.23576365,2.74,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.1,33.139,33.99371584,0.734914333,17.08703456,Normal_Operation
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.3273082,5.10910986,6.984674441,21.3,48.9,39.4,1.312,21.966,14266,340,23.23350204,1.86,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6,23.278,22.57287695,0.51028365,16.82145143,Normal_Operation
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,126.7164019,5.10513139,6.412666521,21.3,45.8,37.1,0.96,31.233,20512,367,33.35511961,1.87,No_Machine_Failure,4/22/2022,2022,4,22,Friday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,32.193,24.82137916,0.733698179,23.90958373,Normal_Operation
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,50.36,4.223619729,6.60701349,14.5,51,43.1,0.75,26.583,23990,344,28.18027271,3.67,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-36.5,27.333,11.92342191,0.858103516,20.8271909,High_CuttingForce_with_Low_HydraulicPressure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,82.09,4.246362254,6.913010872,20,42.9,39.9,1.134,36.406,23432,375,28.03135459,2.25,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.9,37.54,19.33184102,0.838144293,20.29694821,Low_HydraulicPressure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,74.2,4.240495164,5.877081024,14.2,45.4,34.3,0.855,20.47,26526,401,28.0659612,2.58,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-31.2,21.325,17.49795652,0.94881425,20.42017284,Low_HydraulicPressure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,116.2387801,6.192603245,6.77759935,30.4,50,37.6,0.705,30.397,24313,387,19.63566816,3,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.6,31.102,18.77058411,0.869656973,14.64496771,Low_Torque
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.7217483,6.234286546,6.589439876,9.9,51.8,35.5,0.486,28.185,13272,413,33.92336502,3.18,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.9,28.671,18.88295436,0.474729048,24.70035551,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,113.5613194,6.110119687,6.460680951,4.5,46.8,38.9,0.934,28.768,16198,355,35.58033366,3.25,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3,29.702,18.58577658,0.579389777,25.88123356,High_CuttingForce
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,114.3768073,6.189249225,6.503187634,30.4,54.9,39.6,0.893,23.96,24307,338,19.64051508,3.37,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,24.853,18.47991625,0.869442358,14.75936056,High_CuttingForce
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,56.97,6.839413159,6.320215411,14.2,45.2,32.4,0.241,22.601,17072,370,27.96403468,2.52,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-31,22.842,8.329662016,0.610652073,20.33082428,Low_HydraulicPressure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.3424124,5.646626525,7.010990795,8.7,46.2,36.8,0.612,27.905,22591,347,32.37045571,3.03,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,28.517,23.9687204,0.808062382,23.568319,High_CuttingForce
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.0300804,6.229981647,6.047992878,9.9,49.7,37.8,1.57,16.967,24510,367,35.58033366,3.37,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.8,18.537,21.67423406,0.876703509,25.91723356,High_CuttingForce
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,116.7664511,6.16484072,6.073921061,10.6,45.5,38.5,0.862,20.556,24278,300,30.51400825,3.29,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.9,21.418,18.94070851,0.868405051,22.34680578,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.97727415,3.164804649,6.380042205,12.2,51.7,38.6,1.253,29.846,24461,376,32.51929855,3.16,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.5,31.099,31.59034608,0.874950817,23.71150899,High_CuttingForce
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.67,6.863944117,5.657320258,7.7,51.9,39.6,0.91,14.241,17073,382,27.96239677,2.57,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-44.2,15.151,8.984630258,0.610687842,20.34467774,Low_HydraulicPressure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,88.11,5.567856573,5.826127076,16.6,52,30.9,1.406,30.631,17081,369,27.94930039,2.6,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.4,32.037,15.82476108,0.610973996,20.34451027,Low_HydraulicPressure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,94.71,4.566853902,6.832879375,6.2,54.6,38.9,1.081,21.327,17067,345,27.9722271,2.41,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-48.4,22.408,20.73856577,0.610473227,20.30355897,Normal_Operation
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,174.2498658,3.106960002,6.897675783,26.1,49,38.9,1.151,30.142,22534,326,21.18585249,1.99,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.9,31.293,56.0837171,0.806023536,15.42709674,Low_Torque
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,66.56,6.560332199,6.669182116,15.4,46.8,34.4,0.714,24.321,17061,339,27.98206436,2.42,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-31.4,25.035,10.14582768,0.610258611,20.31344505,Low_HydraulicPressure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,91.96,5.918357337,6.811286478,15.4,49.2,37.6,1.468,20.214,17036,291,28.02312749,3.33,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.8,21.682,15.53809525,0.609364381,20.61518924,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,56.89,6.893181921,6.620341103,12.1,50.2,32.2,1.426,25.046,17011,439,28.06431133,2.42,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.1,26.472,8.253082633,0.608470151,20.37101793,Low_HydraulicPressure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,53.53,4.84252053,6.135506868,34.7,47.2,35.2,0.771,30.07,17042,362,28.01326135,2.5,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-12.5,30.841,11.05416067,0.609578996,20.35928295,High_CoolantTemp_with_Low_HydraulicPressure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.29,6.960635908,6.535348777,11,43.2,33.6,0.726,30.982,17030,322,28.03300059,2.45,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-32.2,31.708,13.54617613,0.609149766,20.35810041,Normal_Operation
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.18,5.358623507,6.419465288,11.1,43.3,37.2,0.725,24.991,16817,262,28.3880597,2.32,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-32.2,25.716,12.72341673,0.601530922,20.56764179,Low_HydraulicPressure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,62.42,4.86086247,6.67831626,22.8,50.2,40.4,1.172,27.142,16815,283,28.39143622,2.38,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-27.4,28.314,12.84134254,0.601459384,20.58800535,Low_HydraulicPressure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,155,6.863944117,6.278330811,10,52.3,38.7,1.072,23.922,16910,366,28.23193377,2.36,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-42.3,24.994,22.58176893,0.60485746,20.47035364,Normal_Operation
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,74.25,6.839413159,7.247806432,14.9,49.7,34.6,0.772,30.286,16910,304,28.23193377,2.29,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.8,31.058,10.85619457,0.60485746,20.44935364,Low_HydraulicPressure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.28,4.566853902,6.631982084,17.1,46.7,36,0.955,18.959,17061,448,27.98206436,3.91,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-29.6,19.914,18.01677955,0.610258611,20.76044505,High_CuttingForce_with_Low_HydraulicPressure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.92,5.567856573,5.385994561,6.2,44.4,37.6,1.435,32.596,16874,309,28.29216546,3.49,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,-38.2,34.031,15.97023897,0.603569768,20.85151582,High_CuttingForce_with_Low_HydraulicPressure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,97.87,6.560332199,6.388791998,11.7,49.9,34.9,0.447,22.321,17010,301,28.0659612,3.59,Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.2,22.768,14.91845185,0.608434381,20.72317284,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,117.636062,5.643748676,6.657421905,26.2,47.4,33.1,1.367,30.422,17726,364,21.13520453,2.02,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.2,31.789,20.84360392,0.634045141,15.40064317,Low_Torque
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,146.0763048,3.895031347,6.750987957,30.3,55.7,36.3,1.275,29.731,24280,417,33.35511961,3.46,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.4,31.006,37.50324241,0.868476589,24.38658373,High_CuttingForce
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,162.230774,6.198191407,6.694027596,31,52.7,35.3,1.431,31.255,19197,300,32.51929855,2.02,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.7,32.686,26.17388902,0.686661659,23.36950899,High_CoolantTemperature
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,118.4438448,3.053148837,7.001792263,30.1,48.4,38.8,1.164,9.84,14266,390,35.5812209,3.25,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.3,11.004,38.79399634,0.51028365,25.88185463,High_CuttingForce
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.1917877,3.126011472,6.704339158,30.3,44.9,39,0.922,38.47,24298,379,19.64778994,3.25,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6,39.392,37.80913434,0.869120435,14.72845296,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,128.1828944,6.107552666,6.252571793,6.8,49.7,32.3,0.918,20.861,13272,376,19.71106524,2.88,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.9,21.779,20.98760361,0.474729048,14.66174567,Low_Torque
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.9564854,5.78222396,7.038084839,27.6,49.5,38.8,1.408,21.796,13272,354,30.51400825,2.74,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.9,23.204,21.78339792,0.474729048,22.18180578,High_CoolantTemperature
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,108.9668424,5.631219041,6.057680998,26.2,47.8,28.6,1.418,28.089,14152,391,31.62033518,3.03,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6,29.507,19.35048905,0.506205959,23.04323463,High_CuttingForce
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,106.5615709,3.895031347,6.803373794,26.2,44.1,34.1,0.742,26.494,22552,352,32.37045571,2.96,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.9,27.236,27.35833461,0.806667382,23.547319,Normal_Operation
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,139.5612256,5.638346149,7.072861177,26.2,39.9,35,1.586,12.999,22553,410,35.58033366,2.01,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7,14.585,24.75215638,0.806703151,25.50923356,Normal_Operation
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.2243873,6.213477913,6.252578048,31,44.5,32.2,1.149,35.546,24455,387,19.52165201,3.15,No_Machine_Failure,3/22/2022,2022,3,22,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,36.695,17.41768279,0.874736202,14.61015641,High_CuttingForce
