machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,reason_preview,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index,id,ingestion_time
Makino-L1-Unit1-2013,Shopfloor-L1,115.661209106445,3.88883471488953,6.52358627319336,26.5,46.2000007629395,34.5999984741211,1.19099998474121,27.0860004425049,22684,398,30.5140075683594,1.99000000953674,No_Machine_Failure,2022-03-29,2022,3,29,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-19.7000007629395,28.2770004272461,29.7418689727783,0.811388909816742,21.9568061828613,142,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,101.551872253418,3.05314874649048,6.27215099334717,26.7999992370605,46.5999984741211,29.8999996185303,1.21000003814697,34.8979988098145,22860,333,20.8837261199951,1.87999999523163,No_Machine_Failure,2022-03-29,2022,3,29,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-19.7999992370605,36.1080017089844,33.2613563537598,0.817684292793274,15.1826086044312,143,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,111.131614685059,5.18840932846069,7.14943265914917,22.1000003814697,48.9000015258789,34.4000015258789,0.926999986171722,25.7810001373291,14266,344,22.869556427002,1.87000000476837,No_Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.7999992370605,26.7080001831055,21.4192085266113,0.510283648967743,16.5696907043457,144,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,94.3000030517578,4.87828636169434,6.21576166152954,24.1000003814697,47.4000015258789,42.2000007629395,0.841000020503998,28.1259994506836,19667,314,24.2742671966553,2.63000011444092,Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-23.2999992370605,28.9669990539551,19.3305587768555,0.703473210334778,17.7809867858887,145,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,114.196319580078,5.18990850448608,7.30507802963257,22.1000003814697,48.0999984741211,37.5,0.898999989032745,33.8559989929199,20878,356,22.8662700653076,1.9099999666214,No_Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26,34.7550010681152,22.0035343170166,0.746789693832397,16.5793895721436,146,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,115.874252319336,5.19040679931641,7.42315721511841,22.1000003814697,48.7000007629395,32.7999992370605,1.22699999809265,22.4720001220703,17726,348,22.8651752471924,2.01999998092651,No_Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.6000003814697,23.6989994049072,22.3246955871582,0.634045124053955,16.6116237640381,147,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,137.725204467773,5.17925500869751,7.06314086914063,22,51.7999992370605,37.5,1.21300005912781,29.173999786377,13272,408,22.9145622253418,1.85000002384186,No_Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-29.7999992370605,30.386999130249,26.5917015075684,0.474729061126709,16.595193862915,148,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,89.6982879638672,5.20467710494995,7.24759006500244,22.2000007629395,49.2000007629395,34.9000015258789,0.666999995708466,30.5639991760254,18436,399,22.8159999847412,2.17000007629395,No_Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-27,31.2310009002686,17.2341709136963,0.659441292285919,16.622200012207,149,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,121,6.87852144241333,5.99150133132935,17,49.5999984741211,33.7000007629395,0.58899998664856,27.9150009155273,27957,370,24.2742671966553,2.92000007629395,Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-32.5999984741211,28.503999710083,17.5909900665283,1,17.8679866790771,150,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,94.3000030517578,4.8752646446228,6.18908882141113,11.3999996185303,44.5999984741211,36.7999992370605,0.888000011444092,21.4720001220703,19657,350,16.4495544433594,3.54999995231628,Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-33.2000007629395,22.3600006103516,19.3425388336182,0.703115522861481,12.5796880722046,151,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,59.6500015258789,4.87994861602783,6.44979524612427,15.6999998092651,49.9000015258789,33.5,1.29900002479553,26.6140003204346,19679,399,24.259464263916,3.57999992370605,Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-34.2000007629395,27.9130001068115,12.2234888076782,0.703902423381805,18.0556259155273,152,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,82.2300033569336,4.87979221343994,6.03016996383667,6.59999990463257,48.9000015258789,34.2000007629395,0.808000028133392,13.8489999771118,19671,289,24.2693309783936,3.9300000667572,Machine_Failure,2022-01-29,2022,1,29,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-42.2999992370605,14.6569995880127,16.8511276245117,0.703616261482239,18.1675319671631,153,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,58.1800003051758,4.90575456619263,6.39306211471558,33.5999984741211,51.4000015258789,38.7000007629395,1.21200001239777,29.5130004882813,20504,358,24.1539077758789,2.77999997138977,Machine_Failure,2021-12-28,2021,12,28,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-17.7999992370605,30.7250003814697,11.8595409393311,0.733412027359009,17.741735458374,154,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,73.629997253418,4.89838075637817,6.5759482383728,25.7999992370605,49,35,0.671000003814697,19.7910003662109,21951,266,24.1955299377441,2.57999992370605,Machine_Failure,2021-12-28,2021,12,28,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-23.2000007629395,20.4619998931885,15.0314979553223,0.785170078277588,17.7108707427979,155,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,112.4306640625,5.12873601913452,6.50624084472656,21.6000003814697,40.5,31.3999996185303,1.07500004768372,28.5919990539551,20624,340,23.1478862762451,1.88999998569489,No_Machine_Failure,2021-12-28,2021,12,28,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-18.8999996185303,29.6669998168945,21.9217109680176,0.737704336643219,16.7705192565918,156,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,147.729705810547,3.89503145217896,6.65220165252686,21.7000007629395,52.2999992370605,32.4000015258789,1.28799998760223,31.4340000152588,20671,359,34.9730033874512,2.90000009536743,No_Machine_Failure,2021-12-28,2021,12,28,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.6000003814697,32.7220001220703,37.927734375,0.739385485649109,25.3511028289795,157,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,124.927841186523,3.12601137161255,6.65631008148193,21.1000003814697,46.7999992370605,27.2999992370605,0.958999991416931,33.0229988098145,20419,410,23.3802833557129,2.63000011444092,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.7000007629395,33.9819984436035,39.9639739990234,0.730371654033661,17.1551990509033,158,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,140.574417114258,5.07749032974243,6.78725242614746,21.1000003814697,47.0999984741211,37.7000007629395,1.35300004482269,18.253999710083,20421,404,23.3779926300049,1.86000001430511,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26,19.6070003509521,27.6858081817627,0.730443179607391,16.9225959777832,159,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,61.8899993896484,4.61017465591431,6.33772277832031,5.90000009536743,44,35.9000015258789,1.26400005817413,17.3729991912842,26526,349,25.6488475799561,2.51999998092651,Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-38.0999984741211,18.636999130249,13.4246549606323,0.948814272880554,18.7101936340332,160,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,107.931663513184,3.10696005821228,6.46556425094604,21,45.7000007629395,25.2000007629395,0.256000012159348,25.4769992828369,20418,334,23.3814277648926,2.71000003814697,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-24.7000007629395,25.7329998016357,34.7386703491211,0.730335891246796,17.1800003051758,161,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,111.750053405762,3.10598254203796,6.44864463806152,21.1000003814697,43.9000015258789,34,1.00899994373322,28.8770008087158,20449,378,23.345983505249,2.95000004768372,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.7999992370605,29.8859996795654,35.9789695739746,0.731444716453552,17.2271881103516,162,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,111.819152832031,3.16480469703674,6.22634696960449,21,45.9000015258789,37.9000015258789,1.19599997997284,20.7189998626709,20418,336,23.3814277648926,1.87999999523163,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-24.8999996185303,21.9150009155273,35.3320846557617,0.730335891246796,16.9309997558594,163,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,127.530868530273,5.08804702758789,6.0441460609436,21.1000003814697,46.0999984741211,37.0999984741211,1.39600002765656,26.1280002593994,20449,367,23.345983505249,1.95000004768372,No_Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25,27.5240001678467,25.0647964477539,0.731444716453552,16.9271869659424,164,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,74.4599990844727,4.61081647872925,6.82528638839722,12.6000003814697,41,35.2999992370605,0.51800000667572,27.0230007171631,26605,318,25.6488475799561,2.54999995231628,Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-28.3999996185303,27.5410003662109,16.1489849090576,0.951640009880066,18.7191925048828,165,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,86.4400024414063,4.61095285415649,6.48597621917725,25.2999992370605,55,39.5999984741211,0.958999991416931,30.181999206543,27613,348,25.6474704742432,2.69000005722046,Machine_Failure,2022-04-28,2022,4,28,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-29.7000007629395,31.1410007476807,18.7466678619385,0.987695395946503,18.7602291107178,166,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,51.8300018310547,4.67166757583618,6.51405382156372,21.1000003814697,40.4000015258789,32.0999984741211,1.16799998283386,25.7469997406006,18898,345,25.2620391845703,2.55999994277954,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-19.2999992370605,26.9150009155273,11.094539642334,0.675966680049896,18.4514274597168,167,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,82.4700012207031,4.66081714630127,6.63053607940674,24.2000007629395,46.2000007629395,31,1.73800003528595,33.0460014343262,18850,378,25.3263664245605,2.67000007629395,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High_Vibration,-22,34.7840003967285,17.6943225860596,0.674249768257141,18.5294570922852,168,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,71.6399993896484,4.66312646865845,6.68652200698853,32.5,44.7000007629395,35.5999984741211,0.572000026702881,16.3250007629395,18852,413,25.3236789703369,2.63000011444092,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-12.1999998092651,16.8969993591309,15.3630838394165,0.674321293830872,18.5155754089355,169,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,98.8199996948242,4.67149829864502,6.47051477432251,18.7999992370605,53.4000015258789,37.7999992370605,1.33800005912781,29.3799991607666,18896,394,25.2647113800049,2.73000001907349,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-34.5999984741211,30.7180004119873,21.1538124084473,0.675895094871521,18.5042991638184,170,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,70.4000015258789,4.6687273979187,6.04103136062622,12.8000001907349,46.4000015258789,29.6000003814697,1.2940000295639,19.4479999542236,18884,355,25.2807674407959,2.5699999332428,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-33.5999984741211,20.742000579834,15.0790548324585,0.675465881824493,18.4675369262695,171,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,86.7799987792969,4.66775608062744,6.87718105316162,26.1000003814697,48.2999992370605,30.7999992370605,0.782999992370605,31.6679992675781,18873,409,25.2955017089844,2.46000003814697,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-22.2000007629395,32.451000213623,18.5913753509521,0.675072431564331,18.4448509216309,172,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,63.810001373291,4.67204427719116,6.22420930862427,4.5,51.0999984741211,27.7000007629395,1.25,26.1229991912842,18900,277,25.2593650817871,2.47000002861023,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-46.5999984741211,27.3729991912842,13.6578321456909,0.676038205623627,18.4225559234619,173,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,80.2799987792969,4.67302751541138,6.68715715408325,22.2000007629395,50.7000007629395,34.9000015258789,0.523000001907349,19.9090003967285,18900,335,25.2593650817871,2.5,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-28.5,20.431999206543,17.1794395446777,0.676038205623627,18.4315547943115,174,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,64.2600021362305,4.66839265823364,5.42078447341919,7.69999980926514,55.7999992370605,38.4000015258789,0.962999999523163,22.613000869751,18880,385,25.2861232757568,2.80999994277954,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-48.0999984741211,23.576000213623,13.7649097442627,0.675322830677032,18.543285369873,175,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,73.4100036621094,4.67334604263306,6.63315725326538,26.7000007629395,43.7000007629395,31.7999992370605,0.505999982357025,31.193000793457,18902,278,25.2566928863525,2.74000000953674,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-17,31.6989994049072,15.70823097229,0.676109731197357,18.5016841888428,176,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,117.401802062988,5.68688011169434,6.87428998947144,26.6000003814697,50,36.7999992370605,0.857999980449677,27.8229999542236,22786,368,20.9515495300293,2.01999998092651,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-23.3999996185303,28.6809997558594,20.6443252563477,0.815037369728088,15.272084236145,177,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,77.8399963378906,4.65315341949463,6.58993291854858,25.7999992370605,44.7000007629395,34.7000007629395,0.861000001430511,27.0799999237061,18804,330,25.3883209228516,2.69000005722046,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-18.8999996185303,27.9409999847412,16.7284412384033,0.672604382038116,18.5788249969482,178,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,66.2200012207031,4.66731595993042,6.42953491210938,18.6000003814697,43.7000007629395,32.5999984741211,1.0900000333786,11.1169996261597,18872,315,25.2968425750732,2.54999995231628,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.1000003814697,12.2069997787476,14.1880254745483,0.675036668777466,18.4727897644043,179,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,83.8600006103516,4.66826868057251,6.88581037521362,17,49.2000007629395,43,1.22300004959106,21.0849990844727,18877,312,25.2901420593262,3.49000000953674,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-32.2000007629395,22.3080005645752,17.9638328552246,0.675215482711792,18.7500991821289,180,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,94.7200012207031,4.67126798629761,6.57408905029297,25.2000007629395,50.2999992370605,41.0999984741211,1.32400000095367,12.460000038147,23432,393,25.2713985443115,2.73000001907349,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.1000003814697,13.7840003967285,20.2771492004395,0.838144302368164,18.5089797973633,181,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,115.462310791016,5.75137901306152,6.08982515335083,11.8999996185303,49.2999992370605,40.2000007629395,1.27400004863739,25.1770000457764,23007,360,34.9730033874512,3.20000004768372,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.4000015258789,26.451000213623,20.0755863189697,0.82294237613678,25.4411029815674,182,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,142.188568115234,5.75244283676147,7.10656356811523,12.1999998092651,50.0999984741211,30.5,0.907999992370605,21.1240005493164,23015,390,35.5812225341797,3.3199999332428,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.9000015258789,22.0319995880127,24.717945098877,0.823228538036346,25.9028549194336,183,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,125.476600646973,5.75249528884888,7.07332468032837,4.5,51.4000015258789,31.2000007629395,0.702000021934509,23.8589992523193,23017,391,32.3704566955566,1.91999995708466,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-46.9000015258789,24.5610008239746,21.8125514984131,0.823300063610077,23.2353191375732,184,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,123.335250854492,5.75344896316528,6.96382904052734,5.69999980926514,50.7000007629395,35.4000015258789,0.957000017166138,34.6100006103516,23036,359,35.5803337097168,3.08999991416931,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-45,35.5670013427734,21.4367504119873,0.823979675769806,25.8332328796387,185,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,148.697601318359,5.75250434875488,6.62563180923462,6.80000019073486,47.2999992370605,29.8999996185303,1.01999998092651,23.5240001678467,23035,306,30.5140075683594,3.26999998092651,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.5,24.5440006256104,25.849193572998,0.823943912982941,22.3408050537109,186,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,137.538879394531,5.68066024780273,6.86774873733521,7.40000009536743,54.2999992370605,32.7999992370605,1.32500004768372,25.1060009002686,22760,353,31.6203346252441,3.05999994277954,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-46.9000015258789,26.4309997558594,24.2117767333984,0.814107358455658,23.0522346496582,187,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,132.44563293457,5.67165994644165,6.6095986366272,11.8999996185303,42.7000007629395,35.7000007629395,1.43099999427795,33.8730010986328,22717,329,35.5812225341797,2.9300000667572,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.7999992370605,35.3040008544922,23.3521823883057,0.812569320201874,25.7858543395996,188,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,130.849075317383,5.71961832046509,5.87008666992188,7.40000009536743,45.4000015258789,40.2000007629395,1.02499997615814,21.6240005493164,17726,314,20.8600025177002,3.22000002861023,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38,22.6490001678467,22.8772392272949,0.634045124053955,15.568000793457,189,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,134.734436035156,5.71779441833496,6.70467567443848,8.69999980926514,44.2000007629395,29.3999996185303,0.675000011920929,26.9680004119873,18436,349,20.8663845062256,3.26999998092651,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.5,27.6429996490479,23.5640563964844,0.659441292285919,15.5874691009521,190,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,100.445747375488,5.68161106109619,6.45137739181519,9.89999961853027,53,33.7000007629395,0.537999987602234,21.7290000915527,19197,378,20.967191696167,2.99000000953674,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-43.0999984741211,22.2670001983643,17.6790962219238,0.686661660671234,15.5740346908569,191,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,112.513465881348,5.67727851867676,5.75426340103149,10.6000003814697,51.2000007629395,37.2999992370605,0.656000018119812,19.8719997406006,13272,309,28.3812408447266,3.16000008583069,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.5999984741211,20.5279998779297,19.8182029724121,0.474729061126709,20.814868927002,192,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,71.6800003051758,4.66341018676758,5.60332489013672,6.69999980926514,48.7000007629395,41.9000015258789,0.855000019073486,25.5860004425049,18852,419,25.3236789703369,3.91000008583069,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-42,26.4409999847412,15.3707256317139,0.674321293830872,18.8995761871338,193,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,118.884635925293,5.68292951583862,6.14826774597168,26.6000003814697,48,25.2000007629395,1.41799998283386,25.5930004119873,22771,363,20.9653511047363,3,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-21.3999996185303,27.0109996795654,20.9196033477783,0.814500868320465,15.5757455825806,194,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,63.6399993896484,4.66824388504028,6.36740207672119,4.90000009536743,41.5,33.7999992370605,0.356000006198883,34.6230010986328,18875,269,25.2928218841553,3.58999991416931,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.5999984741211,34.9790000915527,13.6325349807739,0.675143957138062,18.7819747924805,195,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,157.470001220703,4.66948747634888,6.09891653060913,8.60000038146973,42.5999984741211,37.2999992370605,0.379000008106232,38.9010009765625,18889,324,25.2740745544434,2.60999989509583,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-34,39.2799987792969,33.7231903076172,0.675644755363464,18.4748516082764,196,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,121.860000610352,4.66930341720581,6.63837289810181,25.7999992370605,50,29.7999992370605,0.879000008106232,16.8290004730225,18888,260,16.4495544433594,2.53999996185303,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-24.2000007629395,17.7080001831055,26.0981121063232,0.675608992576599,12.2766885757446,197,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,79.8300018310547,4.67432928085327,6.84863424301147,13.3999996185303,50.7000007629395,37.5999984741211,1.46899998188019,16.6630001068115,18902,314,15.9007158279419,3.35999989509583,Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-37.2999992370605,18.1319999694824,17.0783863067627,0.676109731197357,12.1385011672974,198,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,125.281684875488,5.67647886276245,5.94742298126221,12.1999998092651,40.9000015258789,36.2999992370605,1.24000000953674,22.0200004577637,15217,349,20.9773273468018,1.87999999523163,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-28.7000007629395,23.2600002288818,22.0703163146973,0.544300198554993,15.2481288909912,199,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,106.381492614746,5.68472480773926,6.91520261764526,26.6000003814697,53.2999992370605,35,0.446999996900558,35.4850006103516,22773,343,20.963508605957,2.00999999046326,No_Machine_Failure,2022-03-28,2022,3,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.7000007629395,35.931999206543,18.7135696411133,0.814572393894196,15.2774562835693,200,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,95.0999984741211,6.83941316604614,5.80132293701172,15.6000003814697,41.9000015258789,37.9000015258789,0.88400000333786,31.5289993286133,26526,290,24.2249965667725,3.54999995231628,Machine_Failure,2022-02-28,2022,2,28,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-26.2999992370605,32.4129981994629,13.9047021865845,0.948814272880554,18.022497177124,201,2025-11-28 17:24:13.3792227
